scenario,experiment_id,collector_session_id,collection_id,collection_sequence,experiment_phase,record_timestamp_utc,raspi_read_status,sender_send_status,openplc_read_status,register_read_status,coil_read_status,pair_complete,source_sequence,state_sequence,source_mode,thingsboard_timestamp_ms,node_id_source,node_id_openplc,original_odo_meter_litre,sent_odo_meter_litre,openplc_odo_meter_litre,odo_meter_processed,original_flow_rate_lpm,expected_flow_rate_x1000,sent_flow_rate_x1000,openplc_flow_rate_x1000,openplc_flow_rate_lpm,original_volume_litre,expected_volume_x10000,sent_volume_x10000,openplc_volume_x10000,openplc_volume_litre,original_payment_status,sent_payment_status,openplc_payment_status,observed_valve_raw_source,observed_valve_raw_openplc,openplc_source_sequence,process_state,valve_reason,valve_command,abnormal_usage,payment_blocked,source_expected_valve_command,source_expected_process_state,source_expected_valve_reason,plc_expected_valve_command,plc_expected_process_state,plc_expected_valve_reason,source_odo_encoding_match,source_flow_encoding_match,source_volume_encoding_match,source_payment_encoding_match,source_encoding_integrity_match,cross_layer_odo_match,cross_layer_flow_match,cross_layer_volume_match,cross_layer_payment_match,cross_layer_sequence_match,cross_layer_valve_feedback_match,cross_layer_node_id_match,cross_layer_all_fields_match,plc_internal_odo_match,plc_logic_abnormal_match,plc_logic_payment_match,plc_logic_valve_match,plc_logic_state_match,plc_logic_reason_match,plc_logic_consistency_match,source_expected_valve_match,controller_operational_impact,observed_attack_value,source_age_ms,sampling_skew_ms
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000031,31,ATTACK,2026-07-28T11:43:29.725Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,504,505,THINGSBOARD_HARDCODED_MOCK,1785239002388,1,1,88,88,100,100,0.0021,2,2,2,0.002,0.00404,40,40,40,0.004,1,1,1,0,0,504,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5324.0,6.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000032,32,ATTACK,2026-07-28T11:43:30.718Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,504,505,THINGSBOARD_HARDCODED_MOCK,1785239002388,1,1,88,88,100,100,0.0021,2,2,2,0.002,0.00404,40,40,40,0.004,1,1,1,0,0,504,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6318.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000033,33,ATTACK,2026-07-28T11:43:31.716Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,504,505,THINGSBOARD_HARDCODED_MOCK,1785239002388,1,1,88,88,100,100,0.0021,2,2,2,0.002,0.00404,40,40,40,0.004,1,1,1,0,0,504,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7315.0,6.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000034,34,ATTACK,2026-07-28T11:43:32.725Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,505,506,THINGSBOARD_HARDCODED_MOCK,1785239009397,1,1,12,12,100,100,0.3778,378,378,378,0.378,0.00222,22,22,22,0.0022,1,1,1,0,0,505,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1310.0,8.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000035,35,ATTACK,2026-07-28T11:43:33.712Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,505,506,THINGSBOARD_HARDCODED_MOCK,1785239009397,1,1,12,12,100,100,0.3778,378,378,378,0.378,0.00222,22,22,22,0.0022,1,1,1,0,0,505,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2301.0,4.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000036,36,ATTACK,2026-07-28T11:43:34.712Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,505,506,THINGSBOARD_HARDCODED_MOCK,1785239009397,1,1,12,12,100,100,0.3778,378,378,378,0.378,0.00222,22,22,22,0.0022,1,1,1,0,0,505,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3300.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000037,37,ATTACK,2026-07-28T11:43:35.732Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,505,506,THINGSBOARD_HARDCODED_MOCK,1785239009397,1,1,12,12,100,100,0.3778,378,378,378,0.378,0.00222,22,22,22,0.0022,1,1,1,0,0,505,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4319.0,6.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000038,38,ATTACK,2026-07-28T11:43:36.728Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,505,506,THINGSBOARD_HARDCODED_MOCK,1785239009397,1,1,12,12,100,100,0.3778,378,378,378,0.378,0.00222,22,22,22,0.0022,1,1,1,0,0,505,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,5315.0,6.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000039,39,ATTACK,2026-07-28T11:43:37.728Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,505,506,THINGSBOARD_HARDCODED_MOCK,1785239009397,1,1,12,12,100,100,0.3778,378,378,378,0.378,0.00222,22,22,22,0.0022,1,1,1,0,0,505,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6316.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000040,40,ATTACK,2026-07-28T11:43:38.716Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,505,506,THINGSBOARD_HARDCODED_MOCK,1785239009397,1,1,12,12,100,100,0.3778,378,378,378,0.378,0.00222,22,22,22,0.0022,1,1,1,0,0,505,3,2,FALSE,TRUE,FALSE,TRUE,1,0,FALSE,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,7302.0,7.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000041,41,ATTACK,2026-07-28T11:43:39.729Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,506,507,THINGSBOARD_HARDCODED_MOCK,1785239016410,1,1,18,18,18,18,0.492,492,492,492,0.492,0.00275,28,28,28,0.0028,1,1,1,0,0,506,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1295.0,6.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000042,42,ATTACK,2026-07-28T11:43:40.733Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,506,507,THINGSBOARD_HARDCODED_MOCK,1785239016410,1,1,18,18,18,18,0.492,492,492,492,0.492,0.00275,28,28,28,0.0028,1,1,1,0,0,506,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2300.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000043,43,ATTACK,2026-07-28T11:43:41.730Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,506,507,THINGSBOARD_HARDCODED_MOCK,1785239016410,1,1,18,18,18,18,0.492,492,492,492,0.492,0.00275,28,28,28,0.0028,1,1,1,0,0,506,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3293.0,9.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000044,44,ATTACK,2026-07-28T11:43:43.089Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,506,507,THINGSBOARD_HARDCODED_MOCK,1785239016410,1,1,18,18,18,18,0.492,492,492,492,0.492,0.00275,28,28,28,0.0028,1,1,1,0,0,506,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4283.0,378.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000045,45,ATTACK,2026-07-28T11:43:43.731Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,506,507,THINGSBOARD_HARDCODED_MOCK,1785239016410,1,1,18,18,18,18,0.492,492,492,492,0.492,0.00275,28,28,28,0.0028,1,1,1,0,0,506,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5293.0,10.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000046,46,ATTACK,2026-07-28T11:43:44.732Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,506,507,THINGSBOARD_HARDCODED_MOCK,1785239016410,1,1,18,18,18,18,0.492,492,492,492,0.492,0.00275,28,28,28,0.0028,1,1,1,0,0,506,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6298.0,6.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000047,47,RECOVERY,2026-07-28T11:43:45.744Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,506,507,THINGSBOARD_HARDCODED_MOCK,1785239016410,1,1,18,18,18,18,0.492,492,492,492,0.492,0.00275,28,28,28,0.0028,1,1,1,0,0,506,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7308.0,8.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000048,48,RECOVERY,2026-07-28T11:43:46.722Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,507,508,THINGSBOARD_HARDCODED_MOCK,1785239023432,1,1,27,27,27,27,0.5202,520,520,520,0.52,0.00331,33,33,33,0.0033,1,1,1,0,0,507,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1276.0,7.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000049,49,RECOVERY,2026-07-28T11:43:47.717Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,507,508,THINGSBOARD_HARDCODED_MOCK,1785239023432,1,1,27,27,27,27,0.5202,520,520,520,0.52,0.00331,33,33,33,0.0033,1,1,1,0,0,507,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2273.0,5.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000050,50,RECOVERY,2026-07-28T11:43:48.723Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,507,508,THINGSBOARD_HARDCODED_MOCK,1785239023432,1,1,27,27,27,27,0.5202,520,520,520,0.52,0.00331,33,33,33,0.0033,1,1,1,0,0,507,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3276.0,8.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000051,51,RECOVERY,2026-07-28T11:43:49.745Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,507,508,THINGSBOARD_HARDCODED_MOCK,1785239023432,1,1,27,27,27,27,0.5202,520,520,520,0.52,0.00331,33,33,33,0.0033,1,1,1,0,0,507,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4297.0,9.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000052,52,RECOVERY,2026-07-28T11:43:50.725Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,507,508,THINGSBOARD_HARDCODED_MOCK,1785239023432,1,1,27,27,27,27,0.5202,520,520,520,0.52,0.00331,33,33,33,0.0033,1,1,1,0,0,507,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5279.0,7.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000053,53,RECOVERY,2026-07-28T11:43:51.741Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,507,508,THINGSBOARD_HARDCODED_MOCK,1785239023432,1,1,27,27,27,27,0.5202,520,520,520,0.52,0.00331,33,33,33,0.0033,1,1,1,0,0,507,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6294.0,8.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000054,54,RECOVERY,2026-07-28T11:43:52.722Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,507,508,THINGSBOARD_HARDCODED_MOCK,1785239023432,1,1,27,27,27,27,0.5202,520,520,520,0.52,0.00331,33,33,33,0.0033,1,1,1,0,0,507,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7276.0,7.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000055,55,POST_RECOVERY,2026-07-28T11:43:53.736Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,508,509,THINGSBOARD_HARDCODED_MOCK,1785239030442,1,1,39,39,39,39,0.3753,375,375,375,0.375,0.00378,38,38,38,0.0038,1,1,1,0,0,508,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1281.0,6.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000056,56,POST_RECOVERY,2026-07-28T11:43:54.729Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,508,509,THINGSBOARD_HARDCODED_MOCK,1785239030442,1,1,39,39,39,39,0.3753,375,375,375,0.375,0.00378,38,38,38,0.0038,1,1,1,0,0,508,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2272.0,8.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000057,57,POST_RECOVERY,2026-07-28T11:43:55.720Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,508,509,THINGSBOARD_HARDCODED_MOCK,1785239030442,1,1,39,39,39,39,0.3753,375,375,375,0.375,0.00378,38,38,38,0.0038,1,1,1,0,0,508,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3265.0,6.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000058,58,POST_RECOVERY,2026-07-28T11:43:56.738Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,508,509,THINGSBOARD_HARDCODED_MOCK,1785239030442,1,1,39,39,39,39,0.3753,375,375,375,0.375,0.00378,38,38,38,0.0038,1,1,1,0,0,508,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4282.0,7.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000059,59,POST_RECOVERY,2026-07-28T11:43:57.736Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,508,509,THINGSBOARD_HARDCODED_MOCK,1785239030442,1,1,39,39,39,39,0.3753,375,375,375,0.375,0.00378,38,38,38,0.0038,1,1,1,0,0,508,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5281.0,6.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000060,60,POST_RECOVERY,2026-07-28T11:43:58.737Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,508,509,THINGSBOARD_HARDCODED_MOCK,1785239030442,1,1,39,39,39,39,0.3753,375,375,375,0.375,0.00378,38,38,38,0.0038,1,1,1,0,0,508,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6279.0,9.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000061,61,POST_RECOVERY,2026-07-28T11:43:59.742Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,508,509,THINGSBOARD_HARDCODED_MOCK,1785239030442,1,1,39,39,39,39,0.3753,375,375,375,0.375,0.00378,38,38,38,0.0038,1,1,1,0,0,508,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7280.0,13.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000062,62,POST_RECOVERY,2026-07-28T11:44:00.746Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,509,510,THINGSBOARD_HARDCODED_MOCK,1785239037453,1,1,52,52,52,52,0.0648,65,65,65,0.065,0.00398,40,40,40,0.004,1,1,1,0,0,509,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1272.0,15.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000063,63,POST_RECOVERY,2026-07-28T11:44:01.731Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,509,510,THINGSBOARD_HARDCODED_MOCK,1785239037453,1,1,52,52,52,52,0.0648,65,65,65,0.065,0.00398,40,40,40,0.004,1,1,1,0,0,509,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2259.0,13.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000064,64,POST_RECOVERY,2026-07-28T11:44:02.730Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,509,510,THINGSBOARD_HARDCODED_MOCK,1785239037453,1,1,52,52,52,52,0.0648,65,65,65,0.065,0.00398,40,40,40,0.004,1,1,1,0,0,509,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3257.0,14.0
PERLAKUAN_1_FDI,EXP-P1-01,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000065,65,POST_RECOVERY,2026-07-28T11:44:03.734Z,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,509,510,THINGSBOARD_HARDCODED_MOCK,1785239037453,1,1,52,52,52,52,0.0648,65,65,65,0.065,0.00398,40,40,40,0.004,1,1,1,0,0,509,1,0,TRUE,FALSE,FALSE,TRUE,1,0,TRUE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4269.0,6.0
